            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.238566933, A.D. 1977-Aug-20 17:43:32.1830,  2.724717428143817E+00,  6.702227366993561E+03,  4.170630049673407E+01,  3.321906098196453E+02,  3.457409469636240E+02, -8.131484929722447E+03,  1.493274708370000E-01,  1.214254078704634E+03,  1.053953875219280E+02, -3.885985760697422E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.239261377, A.D. 1977-Aug-20 17:44:32.1830,  2.724716948164954E+00,  6.702225174578025E+03,  4.170630091392860E+01,  3.321905787800545E+02,  3.457409646114637E+02, -8.191484705995162E+03,  1.493274817729812E-01,  1.223213783128147E+03,  1.054372148376826E+02, -3.885985570970937E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.239955822, A.D. 1977-Aug-20 17:45:32.1830,  2.724716462715026E+00,  6.702222959529091E+03,  4.170630135025363E+01,  3.321905474426708E+02,  3.457409824313809E+02, -8.251484479467759E+03,  1.493274927548548E-01,  1.232173488824519E+03,  1.054784665514361E+02, -3.885985380448293E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.240650266, A.D. 1977-Aug-20 17:46:32.1830,  2.724715971790455E+00,  6.702220721826528E+03,  4.170630180581921E+01,  3.321905158053181E+02,  3.457410004250189E+02, -8.311484250123303E+03,  1.493275037828294E-01,  1.241133195801214E+03,  1.055191545780469E+02, -3.885985189125876E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.241344711, A.D. 1977-Aug-20 17:47:32.1830,  2.724715475387971E+00,  6.702218461451929E+03,  4.170630228073624E+01,  3.321904838658650E+02,  3.457410185939905E+02, -8.371484017945100E+03,  1.493275148570992E-01,  1.250092904065665E+03,  1.055592905038710E+02, -3.885984997000315E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.242039155, A.D. 1977-Aug-20 17:48:32.1830,  2.724714973504668E+00,  6.702216178388492E+03,  4.170630277511633E+01,  3.321904516222235E+02,  3.457410369398793E+02, -8.431483782916639E+03,  1.493275259778454E-01,  1.259052613625267E+03,  1.055988855980500E+02, -3.885984804068465E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.242733600, A.D. 1977-Aug-20 17:49:32.1830,  2.724714466137961E+00,  6.702213872621186E+03,  4.170630328907186E+01,  3.321904190723471E+02,  3.457410554642410E+02, -8.491483545021607E+03,  1.493275371452361E-01,  1.268012324487375E+03,  1.056379508233344E+02, -3.885984610327414E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.243428044, A.D. 1977-Aug-20 17:50:32.1830,  2.724713953285602E+00,  6.702211544136610E+03,  4.170630382271572E+01,  3.321903862142296E+02,  3.457410741686037E+02, -8.551483304243899E+03,  1.493275483594273E-01,  1.276972036659316E+03,  1.056764968464666E+02, -3.885984415774454E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.244122488, A.D. 1977-Aug-20 17:51:32.1830,  2.724713434945671E+00,  6.702209192922974E+03,  4.170630437616126E+01,  3.321903530459043E+02,  3.457410930544694E+02, -8.611483060567583E+03,  1.493275596205631E-01,  1.285931750148375E+03,  1.057145340481439E+02, -3.885984220407084E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.244816933, A.D. 1977-Aug-20 17:52:32.1830,  2.724712911116570E+00,  6.702206818970128E+03,  4.170630494952234E+01,  3.321903195654414E+02,  3.457411121233151E+02, -8.671482813976909E+03,  1.493275709287766E-01,  1.294891464961804E+03,  1.057520725325791E+02, -3.885984024222997E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.245511377, A.D. 1977-Aug-20 17:53:32.1830,  2.724712381797040E+00,  6.702204422269479E+03,  4.170630554291306E+01,  3.321902857709485E+02,  3.457411313765927E+02, -8.731482564456337E+03,  1.493275822841904E-01,  1.303851181106828E+03,  1.057891221366805E+02, -3.885983827220065E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.246205822, A.D. 1977-Aug-20 17:54:32.1830,  2.724711846986114E+00,  6.702202002813989E+03,  4.170630615644792E+01,  3.321902516605683E+02,  3.457411508157307E+02, -8.791482311990489E+03,  1.493275936869163E-01,  1.312810898590628E+03,  1.058256924388674E+02, -3.885983629396349E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.246900266, A.D. 1977-Aug-20 17:55:32.1830,  2.724711306683177E+00,  6.702199560598123E+03,  4.170630679024148E+01,  3.321902172324783E+02,  3.457411704421345E+02, -8.851482056564173E+03,  1.493276051370569E-01,  1.321770617420359E+03,  1.058617927675375E+02, -3.885983430750072E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.247594710, A.D. 1977-Aug-20 17:56:32.1830,  2.724710760887895E+00,  6.702197095617888E+03,  4.170630744440857E+01,  3.321901824848885E+02,  3.457411902571874E+02, -8.911481798162364E+03,  1.493276166347047E-01,  1.330730337603138E+03,  1.058974322092033E+02, -3.885983231279626E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.248289155, A.D. 1977-Aug-20 17:57:32.1830,  2.724710209600270E+00,  6.702194607870717E+03,  4.170630811906405E+01,  3.321901474160420E+02,  3.457412102622508E+02, -8.971481536770207E+03,  1.493276281799442E-01,  1.339690059146056E+03,  1.059326196163119E+02, -3.885983030983547E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.248983600, A.D. 1977-Aug-20 17:58:32.1830,  2.724709652820596E+00,  6.702192097355549E+03,  4.170630881432290E+01,  3.321901120242127E+02,  3.457412304586659E+02, -9.031481272373023E+03,  1.493276397728504E-01,  1.348649782056163E+03,  1.059673636147622E+02, -3.885982829860534E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.249678044, A.D. 1977-Aug-20 17:59:32.1830,  2.724709090549473E+00,  6.702189564072705E+03,  4.170630953030002E+01,  3.321900763077059E+02,  3.457412508477530E+02, -9.091481004956308E+03,  1.493276514134905E-01,  1.357609506340486E+03,  1.060016726111343E+02, -3.885982627909420E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.250372489, A.D. 1977-Aug-20 18:00:32.1830,  2.724708522787824E+00,  6.702187008023978E+03,  4.170631026711028E+01,  3.321900402648549E+02,  3.457412714308135E+02, -9.151480734505702E+03,  1.493276631019236E-01,  1.366569232006012E+03,  1.060355547996417E+02, -3.885982425129182E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.251066933, A.D. 1977-Aug-20 18:01:32.1830,  2.724707949536850E+00,  6.702184429212541E+03,  4.170631102486847E+01,  3.321900038940232E+02,  3.457412922091292E+02, -9.211480461007044E+03,  1.493276748382013E-01,  1.375528959059705E+03,  1.060690181688216E+02, -3.885982221518925E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.251761377, A.D. 1977-Aug-20 18:02:32.1830,  2.724707370798058E+00,  6.702181827642934E+03,  4.170631180368928E+01,  3.321899671936015E+02,  3.457413131839640E+02, -9.271480184446285E+03,  1.493276866223677E-01,  1.384488687508487E+03,  1.061020705079720E+02, -3.885982017077883E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.252455822, A.D. 1977-Aug-20 18:03:32.1830,  2.724706786573269E+00,  6.702179203321049E+03,  4.170631260368714E+01,  3.321899301620080E+02,  3.457413343565635E+02, -9.331479904809570E+03,  1.493276984544604E-01,  1.393448417359260E+03,  1.061347194133487E+02, -3.885981811805405E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.253150266, A.D. 1977-Aug-20 18:04:32.1830,  2.724706196864569E+00,  6.702176556254195E+03,  4.170631342497641E+01,  3.321898927976864E+02,  3.457413557281567E+02, -9.391479622083187E+03,  1.493277103345097E-01,  1.402408148618889E+03,  1.061669722941308E+02, -3.885981605700965E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.253844711, A.D. 1977-Aug-20 18:05:32.1830,  2.724705601674377E+00,  6.702173886450949E+03,  4.170631426767104E+01,  3.321898550991071E+02,  3.457413772999552E+02, -9.451479336253575E+03,  1.493277222625397E-01,  1.411367881294206E+03,  1.061988363781669E+02, -3.885981398764147E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.254539155, A.D. 1977-Aug-20 18:06:32.1830,  2.724705001005366E+00,  6.702171193921238E+03,  4.170631513188491E+01,  3.321898170647647E+02,  3.457413990731546E+02, -9.511479047307343E+03,  1.493277342385684E-01,  1.420327615392022E+03,  1.062303187175100E+02, -3.885981190994636E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.255233599, A.D. 1977-Aug-20 18:07:32.1830,  2.724704394860504E+00,  6.702168478676236E+03,  4.170631601773143E+01,  3.321897786931790E+02,  3.457414210489343E+02, -9.571478755231237E+03,  1.493277462626074E-01,  1.429287350919107E+03,  1.062614261937493E+02, -3.885980982392233E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.255928044, A.D. 1977-Aug-20 18:08:32.1830,  2.724703783243054E+00,  6.702165740728397E+03,  4.170631692532378E+01,  3.321897399828928E+02,  3.457414432284583E+02, -9.631478460012155E+03,  1.493277583346632E-01,  1.438247087882209E+03,  1.062921655231502E+02, -3.885980772956826E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.256622489, A.D. 1977-Aug-20 18:09:32.1830,  2.724703166156544E+00,  6.702162980091472E+03,  4.170631785477482E+01,  3.321897009324719E+02,  3.457414656128761E+02, -9.691478161637129E+03,  1.493277704547368E-01,  1.447206826288044E+03,  1.063225432616072E+02, -3.885980562688395E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.257316933, A.D. 1977-Aug-20 18:10:32.1830,  2.724702543604794E+00,  6.702160196780395E+03,  4.170631880619695E+01,  3.321896615405053E+02,  3.457414882033218E+02, -9.751477860093362E+03,  1.493277826228235E-01,  1.456166566143298E+03,  1.063525658094212E+02, -3.885980351587026E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.258011377, A.D. 1977-Aug-20 18:11:32.1830,  2.724701915591876E+00,  6.702157390811310E+03,  4.170631977970223E+01,  3.321896218056038E+02,  3.457415110009153E+02, -9.811477555368165E+03,  1.493277948389140E-01,  1.465126307454627E+03,  1.063822394159053E+02, -3.885980139652879E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.258705822, A.D. 1977-Aug-20 18:12:32.1830,  2.724701282122162E+00,  6.702154562201627E+03,  4.170632077540226E+01,  3.321895817263995E+02,  3.457415340067631E+02, -9.871477247449018E+03,  1.493278071029938E-01,  1.474086050228660E+03,  1.064115701838273E+02, -3.885979926886205E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.259400266, A.D. 1977-Aug-20 18:13:32.1830,  2.724700643200292E+00,  6.702151710969965E+03,  4.170632179340834E+01,  3.321895413015450E+02,  3.457415572219584E+02, -9.931476936323534E+03,  1.493278194150439E-01,  1.483045794471994E+03,  1.064405640736966E+02, -3.885979713287336E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.260094711, A.D. 1977-Aug-20 18:14:32.1830,  2.724699998831210E+00,  6.702148837136237E+03,  4.170632283383121E+01,  3.321895005297131E+02,  3.457415806475816E+02, -9.991476621979473E+03,  1.493278317750404E-01,  1.492005540191200E+03,  1.064692269079014E+02, -3.885979498856684E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.260789155, A.D. 1977-Aug-20 18:15:32.1830,  2.724699349020133E+00,  6.702145940721598E+03,  4.170632389678110E+01,  3.321894594095969E+02,  3.457416042847003E+02, -1.005147630440474E+04,  1.493278441829547E-01,  1.500965287392813E+03,  1.064975643747002E+02, -3.885979283594748E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.261483599, A.D. 1977-Aug-20 18:16:32.1830,  2.724698693772582E+00,  6.702143021748471E+03,  4.170632498236800E+01,  3.321894179399073E+02,  3.457416281343713E+02, -1.011147598358738E+04,  1.493278566387540E-01,  1.509925036083340E+03,  1.065255820320774E+02, -3.885979067502097E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.262178044, A.D. 1977-Aug-20 18:17:32.1830,  2.724698033094370E+00,  6.702140080240593E+03,  4.170632609070116E+01,  3.321893761193749E+02,  3.457416521976388E+02, -1.017147565951558E+04,  1.493278691424009E-01,  1.518884786269259E+03,  1.065532853114650E+02, -3.885978850579380E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.262872488, A.D. 1977-Aug-20 18:18:32.1830,  2.724697366991573E+00,  6.702137116222747E+03,  4.170632722188950E+01,  3.321893339467481E+02,  3.457416764755359E+02, -1.023147533217769E+04,  1.493278816938546E-01,  1.527844537957021E+03,  1.065806795213379E+02, -3.885978632827305E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.263566933, A.D. 1977-Aug-20 18:19:32.1830,  2.724696695470433E+00,  6.702134129720632E+03,  4.170632837604132E+01,  3.321892914207949E+02,  3.457417009690822E+02, -1.029147500156213E+04,  1.493278942930708E-01,  1.536804291153050E+03,  1.066077698506874E+02, -3.885978414246639E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.264261378, A.D. 1977-Aug-20 18:20:32.1830,  2.724696018537311E+00,  6.702131120760187E+03,  4.170632955326436E+01,  3.321892485403037E+02,  3.457417256792821E+02, -1.035147466765738E+04,  1.493279069400043E-01,  1.545764045863754E+03,  1.066345613723776E+02, -3.885978194838170E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.264955822, A.D. 1977-Aug-20 18:21:32.1830,  2.724695336197552E+00,  6.702128089363394E+03,  4.170633075366515E+01,  3.321892053040987E+02,  3.457417506071024E+02, -1.041147433045170E+04,  1.493279196346186E-01,  1.554723802095587E+03,  1.066610590463995E+02, -3.885977974602528E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.265650266, A.D. 1977-Aug-20 18:22:32.1830,  2.724694648460190E+00,  6.702125035567557E+03,  4.170633197735141E+01,  3.321891617109694E+02,  3.457417757535735E+02, -1.047147398993456E+04,  1.493279323768387E-01,  1.563683559854773E+03,  1.066872677229557E+02, -3.885977753541019E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.266344711, A.D. 1977-Aug-20 18:23:32.1830,  2.724693955331866E+00,  6.702121959400011E+03,  4.170633322442887E+01,  3.321891177597629E+02,  3.457418011196571E+02, -1.053147364609472E+04,  1.493279451666134E-01,  1.572643319147665E+03,  1.067131921455549E+02, -3.885977531654528E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.267039155, A.D. 1977-Aug-20 18:24:32.1830,  2.724693256820117E+00,  6.702118860891876E+03,  4.170633449500320E+01,  3.321890734493310E+02,  3.457418267063198E+02, -1.059147329892120E+04,  1.493279580038821E-01,  1.581603079980544E+03,  1.067388369539073E+02, -3.885977308944106E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.267733600, A.D. 1977-Aug-20 18:25:32.1830,  2.724692552932737E+00,  6.702115740075374E+03,  4.170633578917936E+01,  3.321890287785428E+02,  3.457418525145179E+02, -1.065147294840327E+04,  1.493279708885809E-01,  1.590562842359670E+03,  1.067642066867646E+02, -3.885977085410867E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.268428044, A.D. 1977-Aug-20 18:26:32.1830,  2.724691843677765E+00,  6.702112596983722E+03,  4.170633710706176E+01,  3.321889837462824E+02,  3.457418785451976E+02, -1.071147259453023E+04,  1.493279838206429E-01,  1.599522606291270E+03,  1.067893057846617E+02, -3.885976861055966E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.269122488, A.D. 1977-Aug-20 18:27:32.1830,  2.724691129063482E+00,  6.702109431651232E+03,  4.170633844875424E+01,  3.321889383514494E+02,  3.457419047992957E+02, -1.077147223729154E+04,  1.493279967999989E-01,  1.608482371781549E+03,  1.068141385925691E+02, -3.885976635880607E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.269816933, A.D. 1977-Aug-20 18:28:32.1830,  2.724690409098447E+00,  6.702106244113264E+03,  4.170633981436006E+01,  3.321888925929576E+02,  3.457419312777405E+02, -1.083147187667676E+04,  1.493280098265767E-01,  1.617442138836677E+03,  1.068387093624584E+02, -3.885976409886044E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.270511377, A.D. 1977-Aug-20 18:29:32.1830,  2.724689683791420E+00,  6.702103034406159E+03,  4.170634120398193E+01,  3.321888464697362E+02,  3.457419579814506E+02, -1.089147151267562E+04,  1.493280229003013E-01,  1.626401907462804E+03,  1.068630222557874E+02, -3.885976183073576E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.271205822, A.D. 1977-Aug-20 18:30:32.1830,  2.724688953151436E+00,  6.702099802567307E+03,  4.170634261772182E+01,  3.321887999807283E+02,  3.457419849113356E+02, -1.095147114527792E+04,  1.493280360210955E-01,  1.635361677666049E+03,  1.068870813459033E+02, -3.885975955444544E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.271900266, A.D. 1977-Aug-20 18:31:32.1830,  2.724688217187754E+00,  6.702096548635108E+03,  4.170634405568124E+01,  3.321887531248913E+02,  3.457420120682969E+02, -1.101147077447360E+04,  1.493280491888795E-01,  1.644321449452502E+03,  1.069108906203724E+02, -3.885975727000332E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.272594711, A.D. 1977-Aug-20 18:32:32.1830,  2.724687475909878E+00,  6.702093272648939E+03,  4.170634551796100E+01,  3.321887059011966E+02,  3.457420394532266E+02, -1.107147040025273E+04,  1.493280624035711E-01,  1.653281222828231E+03,  1.069344539832329E+02, -3.885975497742367E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.273289155, A.D. 1977-Aug-20 18:33:32.1830,  2.724686729327558E+00,  6.702089974649198E+03,  4.170634700466137E+01,  3.321886583086283E+02,  3.457420670670096E+02, -1.113147002260551E+04,  1.493280756650859E-01,  1.662240997799271E+03,  1.069577752571796E+02, -3.885975267672113E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.273983600, A.D. 1977-Aug-20 18:34:32.1830,  2.724685977450767E+00,  6.702086654677267E+03,  4.170634851588198E+01,  3.321886103461845E+02,  3.457420949105220E+02, -1.119146964152218E+04,  1.493280889733374E-01,  1.671200774371628E+03,  1.069808581856786E+02, -3.885975036791073E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.274678044, A.D. 1977-Aug-20 18:35:32.1830,  2.724685220289706E+00,  6.702083312775515E+03,  4.170635005172180E+01,  3.321885620128762E+02,  3.457421229846318E+02, -1.125146925699322E+04,  1.493281023282366E-01,  1.680160552551292E+03,  1.070037064350168E+02, -3.885974805100788E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.275372488, A.D. 1977-Aug-20 18:36:32.1830,  2.724684457854836E+00,  6.702079948987199E+03,  4.170635161227926E+01,  3.321885133077269E+02,  3.457421512901997E+02, -1.131146886900912E+04,  1.493281157296931E-01,  1.689120332344214E+03,  1.070263235962881E+02, -3.885974572602830E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.276066933, A.D. 1977-Aug-20 18:37:32.1830,  2.724683690156832E+00,  6.702076563356623E+03,  4.170635319765209E+01,  3.321884642297732E+02,  3.457421798280783E+02, -1.137146847756054E+04,  1.493281291776139E-01,  1.698080113756325E+03,  1.070487131873174E+02, -3.885974339298810E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.276761377, A.D. 1977-Aug-20 18:38:32.1830,  2.724682917206593E+00,  6.702073155929015E+03,  4.170635480793751E+01,  3.321884147780632E+02,  3.457422085991132E+02, -1.143146808263826E+04,  1.493281426719044E-01,  1.707039896793527E+03,  1.070708786545274E+02, -3.885974105190372E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.277455822, A.D. 1977-Aug-20 18:39:32.1830,  2.724682139015264E+00,  6.702069726750517E+03,  4.170635644323199E+01,  3.321883649516583E+02,  3.457422376041418E+02, -1.149146768423312E+04,  1.493281562124679E-01,  1.715999681461690E+03,  1.070928233747465E+02, -3.885973870279192E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.278150266, A.D. 1977-Aug-20 18:40:32.1830,  2.724681355594185E+00,  6.702066275868233E+03,  4.170635810363144E+01,  3.321883147496307E+02,  3.457422668439953E+02, -1.155146728233614E+04,  1.493281697992063E-01,  1.724959467766667E+03,  1.071145506569636E+02, -3.885973634566975E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.278844710, A.D. 1977-Aug-20 18:41:32.1830,  2.724680566954960E+00,  6.702062803330189E+03,  4.170635978923119E+01,  3.321882641710645E+02,  3.457422963194974E+02, -1.161146687693842E+04,  1.493281834320193E-01,  1.733919255714276E+03,  1.071360637440288E+02, -3.885973398055459E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.279539155, A.D. 1977-Aug-20 18:42:32.1830,  2.724679773109395E+00,  6.702059309185304E+03,  4.170636150012587E+01,  3.321882132150561E+02,  3.457423260314646E+02, -1.167146646803116E+04,  1.493281971108053E-01,  1.742879045310311E+03,  1.071573658143037E+02, -3.885973160746407E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.280233600, A.D. 1977-Aug-20 18:43:32.1830,  2.724678974069516E+00,  6.702055793483438E+03,  4.170636323640949E+01,  3.321881618807122E+02,  3.457423559807071E+02, -1.173146605560569E+04,  1.493282108354611E-01,  1.751838836560541E+03,  1.071784599832619E+02, -3.885972922641611E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.280928044, A.D. 1977-Aug-20 18:44:32.1830,  2.724678169847567E+00,  6.702052256275329E+03,  4.170636499817549E+01,  3.321881101671514E+02,  3.457423861680280E+02, -1.179146563965347E+04,  1.493282246058813E-01,  1.760798629470705E+03,  1.071993493050425E+02, -3.885972683742898E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.281622489, A.D. 1977-Aug-20 18:45:32.1830,  2.724677360456035E+00,  6.702048697612662E+03,  4.170636678551671E+01,  3.321880580735022E+02,  3.457424165942246E+02, -1.185146522016601E+04,  1.493282384219600E-01,  1.769758424046517E+03,  1.072200367739567E+02, -3.885972444052107E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.282316933, A.D. 1977-Aug-20 18:46:32.1830,  2.724676545907586E+00,  6.702045117547948E+03,  4.170636859852525E+01,  3.321880055989052E+02,  3.457424472600866E+02, -1.191146479713498E+04,  1.493282522835890E-01,  1.778718220293662E+03,  1.072405253259519E+02, -3.885972203571116E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.283011377, A.D. 1977-Aug-20 18:47:32.1830,  2.724675726215132E+00,  6.702041516134538E+03,  4.170637043729270E+01,  3.321879527425107E+02,  3.457424781663985E+02, -1.197146437055218E+04,  1.493282661906590E-01,  1.787678018217805E+03,  1.072608178400308E+02, -3.885971962301821E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.283705822, A.D. 1977-Aug-20 18:48:32.1830,  2.724674901391793E+00,  6.702037893426802E+03,  4.170637230190996E+01,  3.321878995034797E+02,  3.457425093139379E+02, -1.203146394040942E+04,  1.493282801430592E-01,  1.796637817824573E+03,  1.072809171396301E+02, -3.885971720246144E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.284400266, A.D. 1977-Aug-20 18:49:32.1830,  2.724674071450881E+00,  6.702034249479872E+03,  4.170637419246734E+01,  3.321878458809832E+02,  3.457425407034768E+02, -1.209146350669875E+04,  1.493282941406778E-01,  1.805597619119582E+03,  1.073008259939601E+02, -3.885971477406026E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.285094711, A.D. 1977-Aug-20 18:50:32.1830,  2.724673236405960E+00,  6.702030584349723E+03,  4.170637610905450E+01,  3.321877918742026E+02,  3.457425723357809E+02, -1.215146306941223E+04,  1.493283081834013E-01,  1.814557422108408E+03,  1.073205471193039E+02, -3.885971233783437E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.285789155, A.D. 1977-Aug-20 18:51:32.1830,  2.724672396270755E+00,  6.702026898093261E+03,  4.170637805176052E+01,  3.321877374823293E+02,  3.457426042116102E+02, -1.221146262854202E+04,  1.493283222711151E-01,  1.823517226796602E+03,  1.073400831802807E+02, -3.885970989380362E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.286483599, A.D. 1977-Aug-20 18:52:32.1830,  2.724671551059233E+00,  6.702023190768155E+03,  4.170638002067389E+01,  3.321876827045639E+02,  3.457426363317188E+02, -1.227146218408049E+04,  1.493283364037035E-01,  1.832477033189697E+03,  1.073594367910725E+02, -3.885970744198813E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.287178044, A.D. 1977-Aug-20 18:53:32.1830,  2.724670700785553E+00,  6.702019462432991E+03,  4.170638201588244E+01,  3.321876275401174E+02,  3.457426686968552E+02, -1.233146173601998E+04,  1.493283505810497E-01,  1.841436841293192E+03,  1.073786105166156E+02, -3.885970498240814E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.287872489, A.D. 1977-Aug-20 18:54:32.1830,  2.724669845464097E+00,  6.702015713147104E+03,  4.170638403747332E+01,  3.321875719882100E+02,  3.457427013077622E+02, -1.239146128435305E+04,  1.493283648030355E-01,  1.850396651112564E+03,  1.073976068737592E+02, -3.885970251508416E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.288566933, A.D. 1977-Aug-20 18:55:32.1830,  2.724668985109422E+00,  6.702011942970703E+03,  4.170638608553319E+01,  3.321875160480707E+02,  3.457427341651777E+02, -1.245146082907231E+04,  1.493283790695417E-01,  1.859356462653260E+03,  1.074164283323907E+02, -3.885970004003689E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.289261377, A.D. 1977-Aug-20 18:56:32.1830,  2.724668119736317E+00,  6.702008151964835E+03,  4.170638816014807E+01,  3.321874597189387E+02,  3.457427672698333E+02, -1.251146037017044E+04,  1.493283933804484E-01,  1.868316275920702E+03,  1.074350773165293E+02, -3.885969755728712E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.289955822, A.D. 1977-Aug-20 18:57:32.1830,  2.724667249359749E+00,  6.702004340191308E+03,  4.170639026140333E+01,  3.321874030000616E+02,  3.457428006224561E+02, -1.257145990764030E+04,  1.493284077356339E-01,  1.877276090920284E+03,  1.074535562053900E+02, -3.885969506685598E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.290650266, A.D. 1977-Aug-20 18:58:32.1830,  2.724666373994901E+00,  6.702000507712800E+03,  4.170639238938375E+01,  3.321873458906960E+02,  3.457428342237675E+02, -1.263145944147481E+04,  1.493284221349761E-01,  1.886235907657380E+03,  1.074718673344172E+02, -3.885969256876465E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.291344711, A.D. 1977-Aug-20 18:59:32.1830,  2.724665493657144E+00,  6.701996654592716E+03,  4.170639454417351E+01,  3.321872883901077E+02,  3.457428680744839E+02, -1.269145897166702E+04,  1.493284365783516E-01,  1.895195726137330E+03,  1.074900129962903E+02, -3.885969006303454E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.292039155, A.D. 1977-Aug-20 19:00:32.1830,  2.724664608362056E+00,  6.701992780895277E+03,  4.170639672585619E+01,  3.321872304975710E+02,  3.457429021753165E+02, -1.275145849821003E+04,  1.493284510656365E-01,  1.904155546365450E+03,  1.075079954419008E+02, -3.885968754968715E+03,  9.999999999999998E+99,  9.999999999999998E+99,
