            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
******************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.198289155, A.D. 1977-Aug-20 16:45:32.1830,      48.182845,  2.104451549373684E+04,  3.393917494076130E+04,  3.550153342674846E+04,  2.590077520796497E+00,  7.715916969744118E+00,  7.158860877970608E+00,  1.782336967325197E-01,  5.343311804186863E+04,  1.067744765878310E+01,
2443376.198983599, A.D. 1977-Aug-20 16:46:32.1830,      48.182845,  2.119982211694783E+04,  3.440197152958473E+04,  3.593089942555621E+04,  2.586825312042035E+00,  7.710655462314305E+00,  7.153360831232970E+00,  1.803702200499191E-01,  5.407363161876614E+04,  1.067301487724262E+01,
2443376.199678044, A.D. 1977-Aug-20 16:47:32.1830,      48.182845,  2.135493634039871E+04,  3.486445589430929E+04,  3.635993929028082E+04,  2.583663570909847E+00,  7.705508863998118E+00,  7.147988980950163E+00,  1.825058621670022E-01,  5.471388101845478E+04,  1.066864165990922E+01,
2443376.200372488, A.D. 1977-Aug-20 16:48:32.1830,      48.182845,  2.150986348172224E+04,  3.532663481669369E+04,  3.678866057787721E+04,  2.580588649383992E+00,  7.700473442445309E+00,  7.142740867836437E+00,  1.846406349480991E-01,  5.535386979777132E+04,  1.066432743197259E+01,
2443376.201066933, A.D. 1977-Aug-20 16:49:32.1830,      48.182845,  2.166460864544693E+04,  3.578851485937421E+04,  3.721707058394428E+04,  2.577597089906459E+00,  7.695545624493374E+00,  7.137612237310945E+00,  1.867745501381524E-01,  5.599360147776095E+04,  1.066007157631279E+01,
2443376.201761378, A.D. 1977-Aug-20 16:50:32.1830,      48.182845,  2.181917673405641E+04,  3.625010237516375E+04,  3.764517635465543E+04,  2.574685613266563E+00,  7.690721987851571E+00,  7.132599027904309E+00,  1.889076193548972E-01,  5.663307954133299E+04,  1.065587343985242E+01,
2443376.202455822, A.D. 1977-Aug-20 16:51:32.1830,      48.182845,  2.197357245834979E+04,  3.671140351586761E+04,  3.807298469801693E+04,  2.571851107392940E+00,  7.685999253293286E+00,  7.127697360441470E+00,  1.910398540822411E-01,  5.727230743127639E+04,  1.065173233920953E+01,
2443376.203150266, A.D. 1977-Aug-20 16:52:32.1830,      48.182845,  2.212780034715457E+04,  3.717242424064483E+04,  3.850050219449920E+04,  2.569090616971356E+00,  7.681374277321636E+00,  7.122903527941163E+00,  1.931712656647125E-01,  5.791128854859518E+04,  1.064764756572714E+01,
2443376.203844711, A.D. 1977-Aug-20 16:53:32.1830,      48.182845,  2.228186475643966E+04,  3.763317032394319E+04,  3.892773520708203E+04,  2.566401333818830E+00,  7.676844045275803E+00,  7.118213986177478E+00,  1.953018653028585E-01,  5.855002625112887E+04,  1.064361838994667E+01,
2443376.204539155, A.D. 1977-Aug-20 16:54:32.1830,      48.182845,  2.243576987787198E+04,  3.809364736303281E+04,  3.935468989075223E+04,  2.563780587951165E+00,  7.672405664848075E+00,  7.113625344853660E+00,  1.974316640494871E-01,  5.918852385242598E+04,  1.063964406558494E+01,
2443376.205233600, A.D. 1977-Aug-20 16:55:32.1830,      48.182845,  2.258951974685644E+04,  3.855386078516258E+04,  3.978137220148881E+04,  2.561225839286796E+00,  7.668056359983797E+00,  7.109134359342507E+00,  1.995606728066611E-01,  5.982678462084270E+04,  1.063572383306797E+01,
2443376.205928044, A.D. 1977-Aug-20 16:56:32.1830,      48.182845,  2.274311825009601E+04,  3.901381585436121E+04,  4.020778790476864E+04,  2.558734669935176E+00,  7.663793465138586E+00,  7.104737922951559E+00,  2.016889023233579E-01,  6.046481177884138E+04,  1.063185692266866E+01,
2443376.206622488, A.D. 1977-Aug-20 16:57:32.1830,      48.182845,  2.289656913270526E+04,  3.947351767790407E+04,  4.063394258362272E+04,  2.556304777022606E+00,  7.659614419868965E+00,  7.100433059674726E+00,  2.038163631937218E-01,  6.110260850246660E+04,  1.062804255729039E+01,
2443376.207316933, A.D. 1977-Aug-20 16:58:32.1830,      48.182845,  2.304987600490873E+04,  3.993297121246474E+04,  4.105984164627125E+04,  2.553933966012696E+00,  7.655516763734425E+00,  7.096216917395189E+00,  2.059430658558410E-01,  6.174017792097846E+04,  1.062427995493388E+01,
2443376.208011377, A.D. 1977-Aug-20 16:59:32.1830,      48.182845,  2.320304234835220E+04,  4.039218126996959E+04,  4.148549033336365E+04,  2.551620144482456E+00,  7.651498131490466E+00,  7.092086761507219E+00,  2.080690205909892E-01,  6.237752311662525E+04,  1.062056833088081E+01,
2443376.208705822, A.D. 1977-Aug-20 17:00:32.1830,      48.182845,  2.335607152205338E+04,  4.085115252317218E+04,  4.191089372484770E+04,  2.549361316318464E+00,  7.647556248553704E+00,  7.088039968927231E+00,  2.101942375232784E-01,  6.301464712453945E+04,  1.061690689962374E+01,
2443376.209400266, A.D. 1977-Aug-20 17:01:32.1830,      48.182845,  2.350896676801614E+04,  4.130988951096325E+04,  4.233605674649026E+04,  2.547155576300674E+00,  7.643688926721470E+00,  7.084074022466709E+00,  2.123187266196754E-01,  6.365155293274252E+04,  1.061329487656913E+01,
2443376.210094711, A.D. 1977-Aug-20 17:02:32.1830,      48.182845,  2.366173121653064E+04,  4.176839664343122E+04,  4.276098417607070E+04,  2.545001105044249E+00,  7.639894060129602E+00,  7.080186505541836E+00,  2.144424976903378E-01,  6.428824348224569E+04,  1.060973147953700E+01,
2443376.210789155, A.D. 1977-Aug-20 17:03:32.1830,      48.182845,  2.381436789118004E+04,  4.222667820668680E+04,  4.318568064926627E+04,  2.542896164272309E+00,  7.636169621433293E+00,  7.076375097196625E+00,  2.165655603892316E-01,  6.492472166723517E+04,  1.060621593007856E+01,
2443376.211483600, A.D. 1977-Aug-20 17:04:32.1830,      48.182845,  2.396687971357286E+04,  4.268473836746476E+04,  4.361015066524796E+04,  2.540839092394835E+00,  7.632513658196925E+00,  7.072637567418138E+00,  2.186879242149961E-01,  6.556099033533139E+04,  1.060274745463074E+01,
2443376.212178044, A.D. 1977-Aug-20 17:05:32.1830,      48.182845,  2.411926950781873E+04,  4.314258117751532E+04,  4.403439859200324E+04,  2.538828300371009E+00,  7.628924289479811E+00,  7.068971772724062E+00,  2.208095985120252E-01,  6.619705228791317E+04,  1.059932528552469E+01,
2443376.212872488, A.D. 1977-Aug-20 17:06:32.1830,      48.182845,  2.427154000476378E+04,  4.360021057779575E+04,  4.445842867140204E+04,  2.536862267834190E+00,  7.625399702605692E+00,  7.065375652004373E+00,  2.229305924717366E-01,  6.683291028049821E+04,  1.059594866186337E+01,
2443376.213566933, A.D. 1977-Aug-20 17:07:32.1830,      48.182845,  2.442369384600102E+04,  4.405763040247394E+04,  4.488224502402026E+04,  2.534939539460417E+00,  7.621938150104644E+00,  7.061847222600235E+00,  2.250509151340055E-01,  6.746856702317292E+04,  1.059261683028201E+01,
2443376.214261377, A.D. 1977-Aug-20 17:08:32.1830,      48.182845,  2.457573358766961E+04,  4.451484438275288E+04,  4.530585165373475E+04,  2.533058721562925E+00,  7.618537946816893E+00,  7.058384576604520E+00,  2.271705753887387E-01,  6.810402518106428E+04,  1.058932904560354E+01,
2443376.214955822, A.D. 1977-Aug-20 17:09:32.1830,      48.182845,  2.472766170405625E+04,  4.497185615052638E+04,  4.572925245210272E+04,  2.531218478896545E+00,  7.615197467148680E+00,  7.054985877369507E+00,  2.292895819775715E-01,  6.873928737484866E+04,  1.058608457140009E+01,
2443376.215650266, A.D. 1977-Aug-20 17:10:32.1830,      48.182845,  2.487948059101067E+04,  4.542866924187421E+04,  4.615245120253735E+04,  2.529417531657146E+00,  7.611915142471038E+00,  7.051649356208389E+00,  2.314079434956677E-01,  6.937435618129134E+04,  1.058288268047033E+01,
2443376.216344710, A.D. 1977-Aug-20 17:11:32.1830,      48.182845,  2.503119256918670E+04,  4.588528710040533E+04,  4.657545158429110E+04,  2.527654652662520E+00,  7.608689458652958E+00,  7.048373309278153E+00,  2.335256683936074E-01,  7.000923413381248E+04,  1.057972265524159E+01,
2443376.217039155, A.D. 1977-Aug-20 17:12:32.1830,      48.182845,  2.518279988711921E+04,  4.634171308045700E+04,  4.699825717625702E+04,  2.525928664702082E+00,  7.605518953720961E+00,  7.045156094632355E+00,  2.356427649793489E-01,  7.064392372307534E+04,  1.057660378810460E+01,
2443376.217733600, A.D. 1977-Aug-20 17:13:32.1830,      48.182845,  2.533430472414691E+04,  4.679795045015695E+04,  4.742087146059828E+04,  2.524238438043822E+00,  7.602402215637642E+00,  7.041996129433084E+00,  2.377592414202511E-01,  7.127842739759249E+04,  1.057352538168811E+01,
2443376.218428044, A.D. 1977-Aug-20 17:14:32.1830,      48.182845,  2.548570919318991E+04,  4.725400239435574E+04,  4.784329782621459E+04,  2.522582888087800E+00,  7.599337880192254E+00,  7.038891887312190E+00,  2.398751057451451E-01,  7.191274756434698E+04,  1.057048674907977E+01,
2443376.219122489, A.D. 1977-Aug-20 17:15:32.1830,      48.182845,  2.563701534339073E+04,  4.770987201743574E+04,  4.826553957205497E+04,  2.520960973156291E+00,  7.596324628996824E+00,  7.035841895872565E+00,  2.419903658464465E-01,  7.254688658942543E+04,  1.056748721399902E+01,
2443376.219816933, A.D. 1977-Aug-20 17:16:32.1830,      48.182845,  2.578822516262649E+04,  4.816556234600291E+04,  4.868759991028417E+04,  2.519371692411458E+00,  7.593361187581761E+00,  7.032844734320874E+00,  2.441050294822955E-01,  7.318084679865983E+04,  1.056452611092721E+01,
2443376.220511377, A.D. 1977-Aug-20 17:17:32.1830,      48.182845,  2.593934057989993E+04,  4.862107633146701E+04,  4.910948196931108E+04,  2.517814083892097E+00,  7.590446323585230E+00,  7.029899031223752E+00,  2.462191042787217E-01,  7.381463047827629E+04,  1.056160278519966E+01,
2443376.221205822, A.D. 1977-Aug-20 17:18:32.1830,      48.182845,  2.609036346761581E+04,  4.907641685251615E+04,  4.953118879668595E+04,  2.516287222661650E+00,  7.587578845031051E+00,  7.027003462380041E+00,  2.483325977318226E-01,  7.444823987554832E+04,  1.055871659306383E+01,
2443376.221900266, A.D. 1977-Aug-20 17:19:32.1830,      48.182845,  2.624129564374950E+04,  4.953158671749022E+04,  4.995272336187315E+04,  2.514790219060277E+00,  7.584757598690076E+00,  7.024156748802136E+00,  2.504455172099501E-01,  7.508167719945224E+04,  1.055586690170741E+01,
2443376.222594711, A.D. 1977-Aug-20 17:20:32.1830,      48.182845,  2.639213887391359E+04,  4.998658866665859E+04,  5.037408855890608E+04,  2.513322217054362E+00,  7.581981468520431E+00,  7.021357654800013E+00,  2.525578699559016E-01,  7.571494462132409E+04,  1.055305308925980E+01,
2443376.223289155, A.D. 1977-Aug-20 17:21:32.1830,      48.182845,  2.654289487332821E+04,  5.044142537440644E+04,  5.079528720892994E+04,  2.511882392677356E+00,  7.579249374182246E+00,  7.018604986161953E+00,  2.546696630891073E-01,  7.634804427551533E+04,  1.055027454477015E+01,
2443376.223983599, A.D. 1977-Aug-20 17:22:32.1830,      48.182845,  2.669356530868246E+04,  5.089609945133287E+04,  5.121632206262886E+04,  2.510469952560310E+00,  7.576560269623350E+00,  7.015897588425533E+00,  2.567809036077677E-01,  7.698097826003373E+04,  1.054753066816624E+01,
2443376.224678044, A.D. 1977-Aug-20 17:23:32.1830,      48.182845,  2.684415180000035E+04,  5.135061344627221E+04,  5.163719580259850E+04,  2.509084132524243E+00,  7.573913141728643E+00,  7.013234345241685E+00,  2.588915983912026E-01,  7.761374863724745E+04,  1.054482087019036E+01,
2443376.225372489, A.D. 1977-Aug-20 17:24:32.1830,      48.182845,  2.699465592224319E+04,  5.180496984822411E+04,  5.205791104552918E+04,  2.507724196266375E+00,  7.571307009038065E+00,  7.010614176792083E+00,  2.610017542017400E-01,  7.824635743445146E+04,  1.054214457231379E+01,
2443376.226066933, A.D. 1977-Aug-20 17:25:32.1830,      48.182845,  2.714507920701762E+04,  5.225917108822070E+04,  5.247847034439083E+04,  2.506389434122104E+00,  7.568740920518635E+00,  7.008036038327791E+00,  2.631113776870351E-01,  7.887880664456259E+04,  1.053950120666274E+01,
2443376.226761377, A.D. 1977-Aug-20 17:26:32.1830,      48.182845,  2.729542314411954E+04,  5.271321954111552E+04,  5.289887619048463E+04,  2.505079161873294E+00,  7.566213954395450E+00,  7.005498918744823E+00,  2.652204753821455E-01,  7.951109822674190E+04,  1.053689021590482E+01,
2443376.227455822, A.D. 1977-Aug-20 17:27:32.1830,      48.182845,  2.744568918302698E+04,  5.316711752730537E+04,  5.331913101542107E+04,  2.503792719627866E+00,  7.563725217035643E+00,  7.003001839238548E+00,  2.673290537116316E-01,  8.014323410702405E+04,  1.053431105313494E+01,
2443376.228150266, A.D. 1977-Aug-20 17:28:32.1830,      48.182845,  2.759587873432755E+04,  5.362086731438657E+04,  5.373923719301919E+04,  2.502529470757539E+00,  7.561273841882882E+00,  7.000543852022092E+00,  2.694371189916294E-01,  8.077521617893907E+04,  1.053176318175186E+01,
2443376.228844711, A.D. 1977-Aug-20 17:29:32.1830,      48.182845,  2.774599317108375E+04,  5.407447111874878E+04,  5.415919704113063E+04,  2.501288800890286E+00,  7.558858988439836E+00,  6.998124039105249E+00,  2.715446774319010E-01,  8.140704630412674E+04,  1.052924607532674E+01,
2443376.229539155, A.D. 1977-Aug-20 17:30:32.1830,      48.182845,  2.789603383013942E+04,  5.452793110710924E+04,  5.457901282339231E+04,  2.500070116954272E+00,  7.556479841296052E+00,  6.995741511130631E+00,  2.736517351378564E-01,  8.203872631294293E+04,  1.052675921746505E+01,
2443376.230233599, A.D. 1977-Aug-20 17:31:32.1830,      48.182845,  2.804600201337029E+04,  5.498124939798973E+04,  5.499868675091082E+04,  2.498872846270286E+00,  7.554135609198969E+00,  6.993395406263916E+00,  2.757582981125471E-01,  8.267025800505724E+04,  1.052430210166273E+01,
2443376.230928044, A.D. 1977-Aug-20 17:32:32.1830,      48.182845,  2.819589898888145E+04,  5.543442806313944E+04,  5.541822098388178E+04,  2.497696435689840E+00,  7.551825524165811E+00,  6.991084889135357E+00,  2.778643722586311E-01,  8.330164315004201E+04,  1.052187423115780E+01,
2443376.231622488, A.D. 1977-Aug-20 17:33:32.1830,      48.182845,  2.834572599215445E+04,  5.588746912890527E+04,  5.583761763314720E+04,  2.496540350776285E+00,  7.549548840634309E+00,  6.988809149829760E+00,  2.799699633803076E-01,  8.393288348795239E+04,  1.051947511877801E+01,
2443376.232316933, A.D. 1977-Aug-20 17:34:32.1830,      48.182845,  2.849548422714642E+04,  5.634037457755262E+04,  5.625687876169360E+04,  2.495404075026519E+00,  7.547304834650286E+00,  6.986567402922402E+00,  2.820750771852204E-01,  8.456398072989694E+04,  1.051710428678558E+01,
2443376.233011378, A.D. 1977-Aug-20 17:35:32.1830,      48.182845,  2.864517486734373E+04,  5.679314634853839E+04,  5.667600638609364E+04,  2.494287109130938E+00,  7.545092803090255E+00,  6.984358886558467E+00,  2.841797192863308E-01,  8.519493655859910E+04,  1.051476126671950E+01,
2443376.233705822, A.D. 1977-Aug-20 17:36:32.1830,      48.182845,  2.879479905677227E+04,  5.724578633973828E+04,  5.709500247789364E+04,  2.493188970269488E+00,  7.542912062917296E+00,  6.982182861573712E+00,  2.862838952037578E-01,  8.582575262894896E+04,  1.051244559923617E+01,
2443376.234400266, A.D. 1977-Aug-20 17:37:32.1830,      48.182845,  2.894435791096662E+04,  5.769829640863049E+04,  5.751386896494976E+04,  2.492109191441796E+00,  7.540761950468553E+00,  6.980038610654244E+00,  2.883876103665873E-01,  8.645643056854549E+04,  1.051015683394878E+01,
2443376.235094711, A.D. 1977-Aug-20 17:38:32.1830,      48.182845,  2.909385251789988E+04,  5.815067837343754E+04,  5.793260773271461E+04,  2.491047320829471E+00,  7.538641820772813E+00,  6.977925437533385E+00,  2.904908701146484E-01,  8.708697197822916E+04,  1.050789452926605E+01,
2443376.235789155, A.D. 1977-Aug-20 17:39:32.1830,      48.182845,  2.924328393887626E+04,  5.860293401422802E+04,  5.835122062547697E+04,  2.490002921188808E+00,  7.536551046896682E+00,  6.975842666223731E+00,  2.925936797002570E-01,  8.771737843260473E+04,  1.050565825223073E+01,
2443376.236483600, A.D. 1977-Aug-20 17:40:32.1830,      48.182845,  2.939265320938806E+04,  5.905506507397989E+04,  5.876970944755627E+04,  2.488975569272217E+00,  7.534489019318004E+00,  6.973789640282610E+00,  2.946960442899286E-01,  8.834765148055456E+04,  1.050344757835810E+01,
2443376.237178044, A.D. 1977-Aug-20 17:41:32.1830,      48.182845,  2.954196133993874E+04,  5.950707325960707E+04,  5.918807596445412E+04,  2.487964855276826E+00,  7.532455145325165E+00,  6.971765722109292E+00,  2.967979689660574E-01,  8.897779264574207E+04,  1.050126209147512E+01,
2443376.237872488, A.D. 1977-Aug-20 17:42:32.1830,      48.182845,  2.969120931683375E+04,  5.995896024295063E+04,  5.960632190396442E+04,  2.486970382318772E+00,  7.530448848441097E+00,  6.969770292272300E+00,  2.988994587285635E-01,  8.960780342710561E+04,  1.049910138356022E+01,
2443376.238566933, A.D. 1977-Aug-20 17:43:32.1830,      48.182845,  2.984039810294046E+04,  6.041072766173619E+04,  6.002444895724412E+04,  2.485991765931818E+00,  7.528469567870761E+00,  6.967802748865386E+00,  3.010005184965088E-01,  9.023768529934285E+04,  1.049696505458414E+01,
2443376.239261377, A.D. 1977-Aug-20 17:44:32.1830,      48.182845,  2.998952863841880E+04,  6.086237712049878E+04,  6.044245877984604E+04,  2.485028633588988E+00,  7.526516757971049E+00,  6.965862506890725E+00,  3.031011531096806E-01,  9.086743971338547E+04,  1.049485271235209E+01,
2443376.239955822, A.D. 1977-Aug-20 17:45:32.1830,      48.182845,  3.013860184142377E+04,  6.131391019147668E+04,  6.086035299271555E+04,  2.484080624246012E+00,  7.524589887741996E+00,  6.963948997668005E+00,  3.052013673301435E-01,  9.149706809686462E+04,  1.049276397234737E+01,
2443376.240650266, A.D. 1977-Aug-20 17:46:32.1830,      48.182845,  3.028761860878128E+04,  6.176532841547520E+04,  6.127813318315253E+04,  2.483147387905428E+00,  7.522688440338377E+00,  6.962061668268149E+00,  3.073011658437615E-01,  9.212657185456691E+04,  1.049069845757662E+01,
2443376.241344711, A.D. 1977-Aug-20 17:47:32.1830,      48.182845,  3.043657981663831E+04,  6.221663330270178E+04,  6.169580090573998E+04,  2.482228585200273E+00,  7.520811912600689E+00,  6.960199980970479E+00,  3.094005532616875E-01,  9.275595236888122E+04,  1.048865579841690E+01,
2443376.242039155, A.D. 1977-Aug-20 17:48:32.1830,      48.182845,  3.058548632108877E+04,  6.266782633357358E+04,  6.211335768324092E+04,  2.481323886996343E+00,  7.518959814604654E+00,  6.958363412742211E+00,  3.114995341218237E-01,  9.338521100023639E+04,  1.048663563246471E+01,
2443376.242733600, A.D. 1977-Aug-20 17:49:32.1830,      48.182845,  3.073433895877594E+04,  6.311890895949848E+04,  6.253080500746441E+04,  2.480432974012068E+00,  7.517131669228397E+00,  6.956551454739183E+00,  3.135981128902511E-01,  9.401434908752986E+04,  1.048463760438709E+01,
2443376.243428044, A.D. 1977-Aug-20 17:50:32.1830,      48.182845,  3.088313854747267E+04,  6.356988260363069E+04,  6.294814434010260E+04,  2.479555536455109E+00,  7.515327011736491E+00,  6.954763611826861E+00,  3.156962939626307E-01,  9.464336794854762E+04,  1.048266136577481E+01,
2443376.244122488, A.D. 1977-Aug-20 17:51:32.1830,      48.182845,  3.103188588664022E+04,  6.402074866160184E+04,  6.336537711353922E+04,  2.478691273674823E+00,  7.513545389380102E+00,  6.952999402120613E+00,  3.177940816655739E-01,  9.527226888037512E+04,  1.048070657499789E+01,
2443376.244816933, A.D. 1977-Aug-20 17:52:32.1830,      48.182845,  3.118058175796669E+04,  6.447150850222859E+04,  6.378250473163142E+04,  2.477839893829804E+00,  7.511786361012533E+00,  6.951258356544407E+00,  3.198914802579854E-01,  9.590105315979989E+04,  1.047877289706334E+01,
2443376.245511377, A.D. 1977-Aug-20 17:53:32.1830,      48.182844,  3.132922692588604E+04,  6.492216346819758E+04,  6.419952857046534E+04,  2.477001113569736E+00,  7.510049496719453E+00,  6.949540018407030E+00,  3.219884939323771E-01,  9.652972204370541E+04,  1.047686000347533E+01,
2443376.246205822, A.D. 1977-Aug-20 17:54:32.1830,      48.182844,  3.147782213807822E+04,  6.537271487672863E+04,  6.461644997908705E+04,  2.476174657730867E+00,  7.508334377463187E+00,  6.947843942995054E+00,  3.240851268161555E-01,  9.715827676945698E+04,  1.047496757209767E+01,
2443376.246900266, A.D. 1977-Aug-20 17:55:32.1830,      48.182844,  3.162636812595171E+04,  6.582316402021704E+04,  6.503327028020925E+04,  2.475360259044404E+00,  7.506640594740435E+00,  6.946169697181769E+00,  3.261813829728801E-01,  9.778671855527906E+04,  1.047309528701883E+01,
2443376.247594710, A.D. 1977-Aug-20 17:56:32.1830,      48.182844,  3.177486560510864E+04,  6.627351216685559E+04,  6.544999077089528E+04,  2.474557657857230E+00,  7.504967750252825E+00,  6.944516859051346E+00,  3.282772664034959E-01,  9.841504860062484E+04,  1.047124283841932E+01,
2443376.248289155, A.D. 1977-Aug-20 17:57:32.1830,      48.182844,  3.192331527579374E+04,  6.672376056123748E+04,  6.586661272322074E+04,  2.473766601864309E+00,  7.503315455589773E+00,  6.942885017537573E+00,  3.303727810475403E-01,  9.904326808653791E+04,  1.046940992244163E+01,
2443376.248983600, A.D. 1977-Aug-20 17:58:32.1830,      48.182844,  3.207171782332741E+04,  6.717391042494010E+04,  6.628313738491407E+04,  2.472986845852247E+00,  7.501683331923072E+00,  6.941273772076467E+00,  3.324679307843229E-01,  9.967137817600601E+04,  1.046759624106256E+01,
2443376.249678044, A.D. 1977-Aug-20 17:59:32.1830,      48.182844,  3.222007391852386E+04,  6.762396295709138E+04,  6.669956597997648E+04,  2.472218151453447E+00,  7.500071009712759E+00,  6.939682732272190E+00,  3.345627194340807E-01,  1.002993800143074E+05,  1.046580150196812E+01,
2443376.250372489, A.D. 1977-Aug-20 18:00:32.1830,      48.182844,  3.236838421809468E+04,  6.807391933491825E+04,  6.711589970928253E+04,  2.471460286910369E+00,  7.498478128423725E+00,  6.938111517575625E+00,  3.366571507591085E-01,  1.009272747293497E+05,  1.046402541843083E+01,
2443376.251066933, A.D. 1977-Aug-20 18:01:32.1830,      48.182844,  3.251664936503864E+04,  6.852378071427892E+04,  6.753213975116135E+04,  2.470713026849407E+00,  7.496904336252666E+00,  6.936559756975118E+00,  3.387512284648651E-01,  1.015550634320015E+05,  1.046226770918955E+01,
2443376.251761377, A.D. 1977-Aug-20 18:02:32.1830,      48.182844,  3.266486998901815E+04,  6.897354823017876E+04,  6.794828726196007E+04,  2.469976152063942E+00,  7.495349289864887E+00,  6.935027088698785E+00,  3.408449562010550E-01,  1.021827472164166E+05,  1.046052809833174E+01,
2443376.252455822, A.D. 1977-Aug-20 18:03:32.1830,      48.182844,  3.281304670672303E+04,  6.942322299727067E+04,  6.836434337658950E+04,  2.469249449306127E+00,  7.493812654140593E+00,  6.933513159927947E+00,  3.429383375626878E-01,  1.028103271603519E+05,  1.045880631517814E+01,
2443376.253150266, A.D. 1977-Aug-20 18:04:32.1830,      48.182844,  3.296118012222194E+04,  6.987280611034075E+04,  6.878030920905308E+04,  2.468532711087010E+00,  7.492294101930235E+00,  6.932017626521153E+00,  3.450313760911142E-01,  1.034378043254776E+05,  1.045710209416990E+01,
2443376.253844711, A.D. 1977-Aug-20 18:05:32.1830,      48.182844,  3.310927082730221E+04,  7.032229864477926E+04,  6.919618585295929E+04,  2.467825735484603E+00,  7.490793313818551E+00,  6.930540152748376E+00,  3.471240752750390E-01,  1.040651797576810E+05,  1.045541517475807E+01,
2443376.254539155, A.D. 1977-Aug-20 18:06:32.1830,      48.182844,  3.325731940179818E+04,  7.077170165703791E+04,  6.961197438201880E+04,  2.467128325959542E+00,  7.489309977896959E+00,  6.929080411034939E+00,  3.492164385515139E-01,  1.046924544873643E+05,  1.045374530129546E+01,
2443376.255233599, A.D. 1977-Aug-20 18:07:32.1830,      48.182844,  3.340532641390888E+04,  7.122101618507356E+04,  7.002767585052624E+04,  2.466440291177978E+00,  7.487843789543920E+00,  6.927638081714740E+00,  3.513084693069072E-01,  1.053196295297353E+05,  1.045209222293088E+01,
2443376.255928044, A.D. 1977-Aug-20 18:08:32.1830,      48.182844,  3.355329242050519E+04,  7.167024324877906E+04,  7.044329129382755E+04,  2.465761444841383E+00,  7.486394451212993E+00,  6.926212852792404E+00,  3.534001708778536E-01,  1.059467058850917E+05,  1.045045569350563E+01,
2443376.256622489, A.D. 1977-Aug-20 18:09:32.1830,      48.182844,  3.370121796742705E+04,  7.211938385040162E+04,  7.085882172877340E+04,  2.465091605522955E+00,  7.484961672228240E+00,  6.924804419713985E+00,  3.554915465521831E-01,  1.065736845391004E+05,  1.044883547145222E+01,
2443376.257316933, A.D. 1977-Aug-20 18:10:32.1830,      48.182844,  3.384910358977102E+04,  7.256843897494898E+04,  7.127426815415878E+04,  2.464430596510325E+00,  7.483545168586685E+00,  6.923412485145846E+00,  3.575825995698298E-01,  1.072005664630690E+05,  1.044723131969549E+01,
2443376.258011377, A.D. 1977-Aug-20 18:11:32.1830,      48.182844,  3.399694981216849E+04,  7.301740959058426E+04,  7.168963155115004E+04,  2.463778245654290E+00,  7.482144662767571E+00,  6.922036758761392E+00,  3.596733331237216E-01,  1.078273526142133E+05,  1.044564300555571E+01,
2443376.258705822, A.D. 1977-Aug-20 18:12:32.1830,      48.182844,  3.414475714905519E+04,  7.346629664900900E+04,  7.210491288369891E+04,  2.463134385223301E+00,  7.480759883548106E+00,  6.920676957035333E+00,  3.617637503606500E-01,  1.084540439359177E+05,  1.044407030065402E+01,
2443376.259400266, A.D. 1977-Aug-20 18:13:32.1830,      48.182844,  3.429252610493195E+04,  7.391510108583601E+04,  7.252011309894473E+04,  2.462498851763453E+00,  7.479390565825487E+00,  6.919332803045160E+00,  3.638538543821219E-01,  1.090806413579904E+05,  1.044251298081990E+01,
2443376.260094711, A.D. 1977-Aug-20 18:14:32.1830,      48.182844,  3.444025717461733E+04,  7.436382382095105E+04,  7.293523312760469E+04,  2.461871485963746E+00,  7.478036450444909E+00,  6.918004026279543E+00,  3.659436482451925E-01,  1.097071457969137E+05,  1.044097082600079E+01,
2443376.260789155, A.D. 1977-Aug-20 18:15:32.1830,      48.182844,  3.458795084349225E+04,  7.481246575886502E+04,  7.335027388435302E+04,  2.461252132526369E+00,  7.476697284033354E+00,  6.916690362453375E+00,  3.680331349632809E-01,  1.103335581560877E+05,  1.043944362017364E+01,
2443376.261483599, A.D. 1977-Aug-20 18:16:32.1830,      48.182844,  3.473560758773703E+04,  7.526102778905573E+04,  7.376523626818921E+04,  2.460640640041822E+00,  7.475372818838920E+00,  6.915391553329195E+00,  3.701223175069673E-01,  1.109598793260701E+05,  1.043793115125864E+01,
2443376.262178044, A.D. 1977-Aug-20 18:17:32.1830,      48.182844,  3.488322787456106E+04,  7.570951078630076E+04,  7.418012116279552E+04,  2.460036860868635E+00,  7.474062812575503E+00,  6.914107346544727E+00,  3.722111988047747E-01,  1.115861101848101E+05,  1.043643321103477E+01,
2443376.262872488, A.D. 1977-Aug-20 18:18:32.1830,      48.182844,  3.503081216242535E+04,  7.615791561100057E+04,  7.459492943688460E+04,  2.459440651017527E+00,  7.472767028272569E+00,  6.912837495446316E+00,  3.742997817439317E-01,  1.122122515978768E+05,  1.043494959505742E+01,
2443376.263566933, A.D. 1977-Aug-20 18:19:32.1830,      48.182844,  3.517836090125833E+04,  7.660624310949333E+04,  7.500966194453709E+04,  2.458851870039793E+00,  7.471485234129885E+00,  6.911581758928008E+00,  3.763880691711213E-01,  1.128383044186845E+05,  1.043348010257776E+01,
